timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2022-11-27,0.00015910,0.00016790,0.00015866,0.00016209,167644383132.65000000,1669593599999,27348813.00680907,104030,85108926003.98000000,13890392.24337038,0
2022-11-28,0.00016209,0.00016309,0.00015301,0.00015872,126719899074.39000000,1669679999999,19928031.82392747,98089,58174102569.48000000,9148095.71771702,0
2022-11-29,0.00015872,0.00016294,0.00015750,0.00015999,94406165704.89000000,1669766399999,15130633.72037902,59524,48454658433.64000000,7765585.88088550,0
2022-11-30,0.00016002,0.00016611,0.00015940,0.00016458,132285456546.91000000,1669852799999,21503057.64815999,80929,66283425462.55000000,10780225.64669098,0
2022-12-01,0.00016460,0.00017660,0.00016011,0.00016859,203769498693.97000000,1669939199999,33923881.35822685,143865,99036707098.83000000,16500172.47514445,0
2022-12-02,0.00016859,0.00019388,0.00016671,0.00018080,499320398583.16000000,1670025599999,91000517.20448425,371152,250272906589.65000000,45621947.74169723,0
2022-12-03,0.00018081,0.00018393,0.00016965,0.00017261,158889554143.41000000,1670111999999,28446695.81730693,119400,75955585590.02000000,13612244.12134563,0
2022-12-04,0.00017260,0.00017779,0.00017196,0.00017612,104841426735.94000000,1670198399999,18318988.08271181,76151,50976466141.75000000,8909881.42520711,0
2022-12-05,0.00017612,0.00017876,0.00017063,0.00017392,114850077732.89000000,1670284799999,20163115.74306580,83856,55860521403.77000000,9805520.94639636,0
2022-12-06,0.00017391,0.00017649,0.00016751,0.00017162,98562386375.77000000,1670371199999,16958009.12970334,68314,46065427006.45000000,7930386.62485582,0
2022-12-07,0.00017162,0.00017240,0.00016060,0.00016528,113639635923.26000000,1670457599999,18834666.62960837,76931,54119616029.07000000,8966274.39151803,0
2022-12-08,0.00016529,0.00017590,0.00016237,0.00017349,241628044354.72000000,1670543999999,41362574.42039797,169707,122115518123.28000000,20910351.26522701,0
2022-12-09,0.00017351,0.00017800,0.00017031,0.00017199,118684192743.90000000,1670630399999,20545284.47210687,83786,55020415458.94000000,9529483.30786497,0
2022-12-10,0.00017199,0.00017310,0.00016980,0.00017084,73383021319.21000000,1670716799999,12588891.37800420,50122,32850481097.16000000,5637638.16269054,0
2022-12-11,0.00017084,0.00017184,0.00016500,0.00016694,62844577407.91000000,1670803199999,10671524.97926183,51509,28954940975.07000000,4918874.40005743,0
2022-12-12,0.00016686,0.00017222,0.00016250,0.00017058,118110606829.36000000,1670889599999,19781061.19516543,91149,58112540718.16000000,9736857.49326634,0
2022-12-13,0.00017059,0.00017145,0.00016155,0.00016830,122634215777.13000000,1670975999999,20470378.93299092,88496,57243384564.48000000,9560531.42778948,0
2022-12-14,0.00016827,0.00016939,0.00016310,0.00016537,70572942194.35000000,1671062399999,11818374.76912154,54555,33429309303.42000000,5600637.25516984,0
2022-12-15,0.00016538,0.00016563,0.00015980,0.00016151,71022618188.30000000,1671148799999,11577932.68732755,51043,29897712173.74000000,4875431.19944548,0
2022-12-16,0.00016153,0.00016358,0.00012000,0.00013779,189356473720.89000000,1671235199999,27735818.00475876,134023,84847735850.10000000,12386676.22126226,0
2022-12-17,0.00013778,0.00015084,0.00012864,0.00014351,254013450481.12000000,1671321599999,35602373.01200473,156966,123552759966.45000000,17316322.00564529,0
2022-12-18,0.00014359,0.00014455,0.00013936,0.00014115,79331424520.32000000,1671407999999,11218013.19777312,51261,38967338220.00000000,5510844.57293907,0
2022-12-19,0.00014115,0.00014359,0.00012600,0.00013058,173693072497.63000000,1671494399999,23483978.05932180,95742,81495475508.84000000,11021977.23695269,0
2022-12-20,0.00013056,0.00013686,0.00012940,0.00013381,116976849547.74000000,1671580799999,15658355.60283059,67892,58995030414.20000000,7898192.04266738,0
2022-12-21,0.00013382,0.00013406,0.00012643,0.00012919,106261052442.56000000,1671667199999,13789371.86256755,64825,49546259313.88000000,6429485.07303318,0
2022-12-22,0.00012914,0.00014114,0.00012849,0.00013620,240967450199.29000000,1671753599999,32598437.70313033,148455,121258398392.93000000,16405295.07042689,0
2022-12-23,0.00013620,0.00014450,0.00013543,0.00014256,200056576661.30000000,1671839999999,28091221.13525352,125502,100609220367.90000000,14128462.06604617,0
2022-12-24,0.00014256,0.00014700,0.00014181,0.00014569,133255362250.11000000,1671926399999,19304625.04696473,87611,66020391371.50000000,9567636.30938312,0
2022-12-25,0.00014567,0.00014606,0.00014273,0.00014525,98199244060.42000000,1672012799999,14166966.28468250,59650,46681729555.50000000,6734968.90174366,0
2022-12-26,0.00014524,0.00016500,0.00014497,0.00016066,302579344308.72000000,1672099199999,46807560.94913315,189304,155553767896.32000000,24057803.23656118,0
2022-12-27,0.00016070,0.00018666,0.00015642,0.00017243,598328710379.27000000,1672185599999,104443277.92032560,413566,289452581256.55000000,50499650.54518119,0
2022-12-28,0.00017249,0.00017675,0.00014631,0.00014720,418340014708.56000000,1672271999999,66822353.74410947,263304,199184043094.98000000,31810662.20772665,0
2022-12-29,0.00014722,0.00015372,0.00014393,0.00014950,319464678510.63000000,1672358399999,47471204.31059499,183314,157375016897.87000000,23395263.89056991,0
2022-12-30,0.00014950,0.00015250,0.00013824,0.00014322,233616656765.91000000,1672444799999,33957913.85626989,139466,113814781922.97000000,16547444.36465061,0
2022-12-31,0.00014321,0.00014987,0.00014050,0.00014497,162354663083.95000000,1672531199999,23580106.10690066,97361,80917256895.42000000,11755189.67553607,0
2023-01-01,0.00014498,0.00015084,0.00014465,0.00015048,145611201320.23000000,1672617599999,21573417.56601446,101760,74512329744.34000000,11040782.97936657,0
2023-01-02,0.00015048,0.00016216,0.00014757,0.00015965,256225045661.04000000,1672703999999,39485936.57431930,148464,129149055476.51000000,19907854.24410551,0
2023-01-03,0.00015966,0.00016889,0.00015046,0.00015611,383796820493.26000000,1672790399999,60935029.41906434,221581,183873347194.91000000,29202866.03382086,0
2023-01-04,0.00015612,0.00016207,0.00015500,0.00015818,229503634214.38000000,1672876799999,36241111.99544806,131551,110238632811.24000000,17414124.10722773,0
2023-01-05,0.00015818,0.00016033,0.00015126,0.00015223,154123386586.71000000,1672963199999,23899796.09816375,99271,71154975181.45000000,11036015.54143004,0
2023-01-06,0.00015222,0.00015679,0.00014800,0.00015612,165730827018.33000000,1673049599999,25221746.35526534,98416,79512566014.46000000,12106899.18056906,0
2023-01-07,0.00015614,0.00015700,0.00015254,0.00015337,82145178463.72000000,1673135999999,12660139.99859749,53796,37075188437.79000000,5714972.14001867,0
2023-01-08,0.00015340,0.00015976,0.00015134,0.00015852,136013801565.76000000,1673222399999,21092618.20267736,85167,69294951997.02000000,10752553.62092582,0
2023-01-09,0.00015852,0.00018500,0.00015747,0.00016959,521942240716.84000000,1673308799999,88074759.36094931,293589,254692414373.41000000,42989968.41945834,0
2023-01-10,0.00016956,0.00017349,0.00016149,0.00016671,263726822866.93000000,1673395199999,44179724.26016132,164594,122643952312.81000000,20552349.11379163,0
2023-01-11,0.00016671,0.00016888,0.00015860,0.00016522,187262973400.65000000,1673481599999,30539493.41756241,110502,89132446399.52000000,14544117.28387478,0
2023-01-12,0.00016523,0.00017122,0.00016024,0.00016842,258453522707.39000000,1673567999999,42919923.16366216,157402,126780602967.56000000,21064276.22434355,0
2023-01-13,0.00016841,0.00017989,0.00016686,0.00017680,360565338087.36000000,1673654399999,62381393.93747051,214690,173655592179.58000000,30069947.73728492,0
2023-01-14,0.00017681,0.00019587,0.00016200,0.00017651,785998896122.51000000,1673740799999,141559022.49980152,439065,378840450453.78000000,68249061.96304114,0
2023-01-15,0.00017651,0.00018670,0.00017135,0.00018078,601111881808.34000000,1673827199999,107826487.74825524,343885,289296240229.28000000,51921413.44891407,0
2023-01-16,0.00018078,0.00018450,0.00017220,0.00017721,347948457602.32000000,1673913599999,62406371.20380776,193417,162850000005.99000000,29234463.57392346,0
2023-01-17,0.00017735,0.00017949,0.00017333,0.00017467,172484662271.33000000,1673999999999,30529405.65619581,105980,81396836448.52000000,14413989.26283543,0
2023-01-18,0.00017467,0.00018084,0.00015450,0.00016183,426729759680.56000000,1674086399999,72263148.99551422,199349,206535565608.89000000,35034131.07522998,0
2023-01-19,0.00016180,0.00017836,0.00015815,0.00017374,303468598137.19000000,1674172799999,51385960.13420082,174909,153396317872.73000000,25999688.09967758,0
2023-01-20,0.00017374,0.00018100,0.00016888,0.00017897,203879489234.20000000,1674259199999,35503720.20986933,122491,100218920529.10000000,17467651.82410392,0
2023-01-21,0.00017899,0.00019000,0.00017371,0.00017941,393545043131.82000000,1674345599999,71814059.14986362,237601,193536542326.63000000,35341459.18177581,0
2023-01-22,0.00017941,0.00018699,0.00017600,0.00018150,263123858159.69000000,1674431999999,47971280.56866115,166304,129949479721.25000000,23703258.90284186,0
2023-01-23,0.00018149,0.00018341,0.00017623,0.00017899,187536975850.71000000,1674518399999,33798680.65330365,111223,88917264514.40000000,16038050.55924338,0
2023-01-24,0.00017903,0.00018057,0.00016585,0.00017010,147626590367.12000000,1674604799999,26047644.50816636,110329,65919226668.05000000,11646496.28945840,0
2023-01-25,0.00017010,0.00017645,0.00016678,0.00017338,130857147462.73000000,1674691199999,22375743.58998008,91949,62120548769.73000000,10626529.49691153,0
2023-01-26,0.00017346,0.00017590,0.00016933,0.00017154,101184384923.03000000,1674777599999,17483004.54293709,76094,46874608497.03000000,8105256.02051475,0
2023-01-27,0.00017160,0.00017426,0.00016850,0.00017256,92606231268.51000000,1674863999999,15866791.27924872,68742,45636515629.49000000,7824011.25705259,0
2023-01-28,0.00017256,0.00018200,0.00017173,0.00017343,155513824593.13000000,1674950399999,27394829.55310041,114682,74680071608.96000000,13166794.70619463,0
2023-01-29,0.00017345,0.00017680,0.00017171,0.00017591,96125081731.24000000,1675036799999,16783585.49978165,70818,46327769363.12000000,8091717.27672393,0
2023-01-30,0.00017599,0.00017849,0.00016170,0.00016490,117578072744.78000000,1675123199999,20050127.20355552,99088,49754622771.51000000,8494126.76813779,0
